City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
487,Oksfjord,70.2396,22.3479,55.47,91,100,6.08,NO,overcast clouds
488,Isla Vista,34.4133,-119.861,95.0,45,59,8.75,US,broken clouds
489,Fort Payne,34.4442,-85.7197,88.81,56,100,3.44,US,overcast clouds
490,Fukue,32.6881,128.8419,77.45,75,59,13.87,JP,broken clouds
491,Lasa,46.6166,10.7002,68.99,83,47,2.39,IT,scattered clouds
492,Valparaiso,-33.0393,-71.6273,61.03,72,0,8.05,CL,clear sky
493,Am Timan,11.0297,20.2827,78.58,73,100,2.62,TD,moderate rain
494,Imbituba,-28.24,-48.6703,71.1,82,18,12.35,BR,few clouds
495,Anta,25.15,76.3,80.94,80,100,6.6,IN,overcast clouds
496,Batticaloa,7.7102,81.6924,80.02,81,100,8.61,LK,overcast clouds
497,Tucurui,-3.7661,-49.6725,80.94,61,47,4.59,BR,scattered clouds
498,Gualeguay,-33.1416,-59.3097,60.17,61,100,5.99,AR,light rain
499,Hoa Binh,20.8133,105.3383,75.96,95,31,2.59,VN,scattered clouds
500,Chimoio,-19.1164,33.4833,62.46,88,75,2.62,MZ,broken clouds
501,Severnyy,50.677,36.5532,59.04,94,0,6.71,RU,clear sky
502,Ancud,-41.8697,-73.8203,41.23,92,100,8.08,CL,light rain
503,Luderitz,-26.6481,15.1594,65.28,46,0,5.53,NA,clear sky
504,Palmas De Monte Alto,-14.2672,-43.1619,76.59,36,5,8.63,BR,clear sky
505,Dabakala,8.3667,-4.4333,75.78,76,98,4.9,CI,overcast clouds
506,Champasak,14.75,106.0,72.09,100,100,2.24,LA,overcast clouds
507,Natal,-5.795,-35.2094,75.42,94,100,10.36,BR,overcast clouds
508,Fernley,39.608,-119.2518,99.57,7,0,4.72,US,clear sky
509,San Carlos De Bariloche,-41.1456,-71.3082,36.25,87,75,18.41,AR,broken clouds
510,Ust-Barguzin,53.45,108.9833,54.41,96,100,3.8,RU,overcast clouds
511,Adeje,28.1227,-16.726,81.21,57,0,13.8,ES,clear sky
512,Merrill,45.1805,-89.6835,83.62,43,40,9.22,US,scattered clouds
513,Glens Falls,43.3095,-73.644,91.29,61,0,5.99,US,clear sky
514,Severodvinsk,64.5635,39.8302,57.31,91,9,5.93,RU,clear sky
515,Egvekinot,66.3167,-179.1667,41.85,55,94,11.61,RU,overcast clouds
516,Palora,-1.7,-77.9333,78.91,61,89,2.53,EC,overcast clouds
517,Anupgarh,29.1911,73.2086,84.51,77,100,11.25,IN,overcast clouds
518,Duyun,26.2667,107.5167,72.1,92,99,6.15,CN,overcast clouds
519,Muzhi,65.3667,64.6667,47.44,61,4,11.25,RU,clear sky
520,Lyngseidet,69.5763,20.2189,53.6,97,100,2.06,NO,overcast clouds
521,Road Town,18.4167,-64.6167,84.24,84,40,11.5,VG,scattered clouds
522,Vredendal,-31.6683,18.5012,54.45,38,61,4.5,ZA,broken clouds
523,Pastavy,55.1168,26.8326,61.65,77,0,4.94,BY,clear sky
524,Trstena,49.361,19.6125,65.71,61,6,3.24,SK,clear sky
525,Caconda,-13.7333,15.0667,58.93,31,3,4.09,AO,clear sky
526,Gushikawa,26.3544,127.8686,83.79,89,75,12.66,JP,broken clouds
527,Bodden Town,19.2833,-81.25,89.6,71,20,9.22,KY,few clouds
528,Gigmoto,13.7796,124.39,81.37,85,31,5.95,PH,scattered clouds
529,Thayetmyo,19.3167,95.1833,78.15,93,100,4.21,MM,overcast clouds
530,Mosetse,-20.75,26.65,60.04,69,86,11.41,BW,overcast clouds
531,Wasilla,61.5814,-149.4394,55.49,89,100,5.75,US,light rain
532,Makakilo City,21.3469,-158.0858,82.72,58,75,16.11,US,broken clouds
533,Sheboygan,43.7333,-87.9334,87.78,52,40,8.05,US,scattered clouds
534,Lima,-12.0432,-77.0282,61.05,72,100,8.05,PE,overcast clouds
535,Kahului,20.8947,-156.47,82.42,69,75,17.27,US,broken clouds
536,Great Yarmouth,52.6083,1.7305,63.95,79,21,8.84,GB,few clouds
537,Kaeo,-35.1,173.7833,50.32,95,67,4.88,NZ,broken clouds
538,Malpe,13.35,74.7167,78.1,88,56,6.82,IN,light rain
539,Atambua,-9.1061,124.8925,68.72,89,94,6.49,ID,overcast clouds
540,Bulgan,48.8125,103.5347,49.14,97,100,1.79,MN,moderate rain
541,Ust-Shonosha,61.1531,41.343,59.38,85,25,4.36,RU,scattered clouds
542,Gorontalo,0.5412,123.0595,73.72,94,19,2.19,ID,few clouds
543,San Ignacio,17.1561,-89.0714,93.34,55,40,6.91,BZ,scattered clouds
544,Saltillo,25.4167,-101.0,89.02,38,40,17.27,MX,scattered clouds
545,Aripuana,-9.1667,-60.6333,91.54,35,12,0.81,BR,few clouds
546,Coihaique,-45.5752,-72.0662,35.55,80,75,3.44,CL,broken clouds
547,Ranong,9.9658,98.6348,77.41,90,100,5.44,TH,overcast clouds
548,Rio Grande,-32.035,-52.0986,66.31,99,100,5.75,BR,moderate rain
549,Ca Mau,9.1769,105.15,74.91,93,88,2.04,VN,overcast clouds
550,Menongue,-14.6585,17.691,54.07,40,5,4.36,AO,clear sky
551,Manapparai,10.6,78.4167,74.26,73,100,4.85,IN,overcast clouds
552,Evanston,42.0411,-87.6901,93.94,44,40,17.27,US,scattered clouds
553,Gusau,12.1628,6.6614,78.46,69,39,5.39,NG,scattered clouds
554,Sao Raimundo Nonato,-9.0153,-42.6994,82.9,34,47,7.78,BR,scattered clouds
555,Raudeberg,61.9875,5.1352,54.27,84,78,10.0,NO,broken clouds
556,San Andres,12.5847,-81.7006,86.02,74,75,14.97,CO,broken clouds
557,Cavalcante,-13.7975,-47.4583,74.23,38,37,4.7,BR,scattered clouds
558,Namie,37.4833,141.0,77.72,94,100,8.63,JP,overcast clouds
559,Grimshaw,56.1834,-117.6027,67.62,52,75,20.71,CA,broken clouds
560,Winsum,53.33,6.5208,61.97,93,100,13.85,NL,overcast clouds
561,Maneromango,-7.1988,38.7848,64.2,91,1,5.14,TZ,clear sky
562,Coruripe,-10.1256,-36.1756,73.49,81,61,7.56,BR,broken clouds
563,Meiktila,20.8667,95.8667,78.85,84,100,6.17,MM,overcast clouds
564,Olavarria,-36.8927,-60.3225,49.19,37,6,1.03,AR,clear sky
565,Moree,-29.4667,149.85,55.29,68,100,10.04,AU,light rain
566,Two Hills,53.7169,-111.7518,77.49,38,86,12.66,CA,overcast clouds
567,Broken Hill,-31.95,141.4333,45.36,88,44,11.27,AU,scattered clouds
568,Tutoia,-2.7619,-42.2744,78.46,77,74,6.13,BR,broken clouds
569,Wanaka,-44.7,169.15,30.11,90,13,1.01,NZ,few clouds
570,Luganville,-15.5333,167.1667,79.92,82,13,4.94,VU,few clouds
571,Leshukonskoye,64.8989,45.7622,53.15,84,8,4.94,RU,clear sky
572,Olmos,-5.9847,-79.7453,81.79,42,24,7.09,PE,few clouds
573,Koulikoro,14.0,-7.75,81.18,69,100,10.47,ML,overcast clouds
574,Wellington,-41.2866,174.7756,47.86,90,100,25.32,NZ,light rain
575,Jalu,29.0331,21.5482,79.29,48,0,16.35,LY,clear sky
576,Misratah,32.3754,15.0925,80.8,60,0,9.15,LY,clear sky
577,Sungaipenuh,-2.0833,101.3833,63.43,96,98,3.38,ID,overcast clouds
578,Srednekolymsk,67.45,153.6833,50.29,46,0,9.71,RU,clear sky
579,Galesong,-5.3166,119.3661,76.44,88,94,8.28,ID,light rain
580,Grand Gaube,-20.0064,57.6608,70.2,72,98,5.01,MU,overcast clouds
581,Malumfashi,11.7853,7.6218,77.56,64,79,7.56,NG,broken clouds
582,Maldonado,-34.6667,-54.9167,52.99,91,100,3.2,UY,overcast clouds
583,Dafeng,23.4517,108.5881,76.87,94,7,4.05,CN,clear sky
584,Bonavista,48.6499,-53.1147,59.79,85,51,10.25,CA,broken clouds
585,Vadlapudi,14.3167,79.8,86.92,65,98,1.25,IN,heavy intensity rain
586,Taunggyi,20.7833,97.0333,63.68,95,100,1.77,MM,overcast clouds
587,Petauke,-14.2426,31.3253,64.06,55,51,7.29,ZM,broken clouds
588,Vinh,18.6667,105.6667,75.54,92,78,2.39,VN,broken clouds
589,Nishihara,26.1842,127.7558,83.86,89,75,12.66,JP,broken clouds
590,Luanda,-8.8368,13.2343,67.26,89,39,8.7,AO,scattered clouds
591,Casper,42.8666,-106.3131,93.72,15,0,12.66,US,clear sky
592,Banjar,-8.19,114.9675,73.54,90,93,6.51,ID,overcast clouds
593,Narasannapeta,18.4167,84.05,81.79,82,100,4.56,IN,moderate rain
594,Mundo Nuevo,18.7,-95.5,85.23,70,80,10.38,MX,broken clouds
595,Sept-Iles,50.2001,-66.3821,72.12,70,75,12.66,CA,broken clouds
596,Pangnirtung,66.1451,-65.7125,44.6,93,100,11.5,CA,light rain
597,Lunino,53.5918,45.2271,56.48,97,79,8.1,RU,light rain
598,Ucluelet,48.9329,-125.5528,62.1,86,100,7.05,CA,overcast clouds
599,Harlingen,26.1906,-97.6961,98.69,36,0,19.57,US,clear sky
600,Taoudenni,22.6783,-3.9836,92.93,35,67,15.66,ML,light rain
601,Mount Isa,-20.7333,139.5,44.37,49,0,5.75,AU,clear sky
602,Chapais,49.7834,-74.8492,71.38,91,100,13.98,CA,overcast clouds
603,Yerbogachen,61.2767,108.0108,59.86,78,100,3.11,RU,overcast clouds
604,Ambatofinandrahana,-20.55,46.8,46.6,96,5,5.17,MG,clear sky
605,Viedma,-40.8135,-62.9967,47.73,34,97,16.11,AR,overcast clouds
606,Sur,22.5667,59.5289,86.5,71,77,11.5,OM,broken clouds
607,Zhezkazgan,47.8043,67.7144,76.95,36,22,11.25,KZ,few clouds
608,Dakar,14.6937,-17.4441,83.28,79,90,8.28,SN,overcast clouds
609,Hirado,33.3597,129.5531,76.39,78,54,16.02,JP,broken clouds
610,Port Augusta,-32.5,137.7667,49.75,86,100,6.4,AU,overcast clouds
611,Olafsvik,64.8945,-23.7142,53.33,85,46,7.2,IS,scattered clouds
612,Tual,-5.6667,132.75,78.24,72,94,19.51,ID,overcast clouds
613,Ornskoldsvik,63.2909,18.7153,67.15,94,100,8.05,SE,light rain
614,Nome,64.5011,-165.4064,46.47,87,100,13.8,US,overcast clouds
615,Kefamenanu,-9.4467,124.4781,68.79,88,100,4.45,ID,overcast clouds
616,Rosetta,31.4044,30.4164,76.8,74,0,11.32,EG,clear sky
617,Henties Bay,-22.116,14.2845,58.75,69,0,5.48,NA,clear sky
618,Cooma,-36.2333,149.1333,37.17,100,100,2.3,AU,overcast clouds
619,Kohat,33.582,71.4493,73.47,75,100,3.2,PK,overcast clouds
620,Senanga,-16.1167,23.2667,64.11,43,58,6.82,ZM,broken clouds
621,Spirit River,55.7833,-118.8361,70.23,50,45,16.71,CA,scattered clouds
622,Sulangan,11.1373,123.7228,83.7,77,100,11.21,PH,overcast clouds
623,Ordino,42.5976,1.5257,66.58,73,58,2.55,AD,broken clouds
624,Canon City,38.441,-105.2424,96.96,21,0,10.36,US,clear sky
625,Alnashi,56.1874,52.4792,57.83,80,14,4.32,RU,few clouds
626,Kabalo,-6.05,26.9167,77.34,44,12,3.67,CD,few clouds
627,Kavaratti,10.5669,72.642,81.0,78,100,21.45,IN,overcast clouds
628,Berlevag,70.8578,29.0864,62.4,94,100,4.61,NO,light intensity drizzle
629,Mackenzie,55.2999,-123.1698,71.82,30,0,8.05,CA,clear sky
630,Yelkhovka,53.8667,50.2832,70.56,71,100,10.65,RU,overcast clouds
631,Knysna,-34.0363,23.0471,53.65,80,67,5.08,ZA,broken clouds
632,Ariquemes,-9.9133,-63.0408,92.03,32,0,1.54,BR,clear sky
633,Kharabali,47.4196,47.2568,71.26,62,73,2.71,RU,broken clouds
634,Gubkinskiy,64.434,76.5026,47.82,74,98,8.39,RU,overcast clouds
635,Havoysund,70.9963,24.6622,57.43,99,100,18.32,NO,light rain
636,Kerchevskiy,59.946,56.2884,55.36,94,87,3.71,RU,overcast clouds
637,Batemans Bay,-35.7167,150.1833,52.11,87,85,3.15,AU,overcast clouds
638,Lakatoro,-16.0999,167.4164,79.9,82,25,13.0,VU,scattered clouds
639,Bodaybo,57.8506,114.1933,58.96,91,100,1.52,RU,overcast clouds
640,Sibolga,1.7427,98.7792,75.65,89,100,3.71,ID,overcast clouds
641,Mocuba,-16.8392,36.9856,62.02,93,6,2.33,MZ,clear sky
642,Galveston,29.3669,-94.9669,101.08,63,20,14.97,US,few clouds
643,Puerto Suarez,-18.95,-57.8,95.36,52,0,11.5,BO,clear sky
644,Ifanadiana,-21.3,47.6333,54.66,94,0,3.38,MG,clear sky
645,Andrychow,49.855,19.3383,74.32,51,10,5.1,PL,clear sky
646,Baykit,61.67,96.37,53.91,91,31,2.66,RU,scattered clouds
647,Port Macquarie,-31.4333,152.9167,56.89,81,99,10.92,AU,overcast clouds
648,Yumen,40.2833,97.2,67.84,26,0,8.52,CN,clear sky
649,Port-Cartier,50.0334,-66.8654,71.82,73,100,10.76,CA,overcast clouds
650,Santa Vitoria Do Palmar,-33.5189,-53.3681,52.9,92,98,6.44,BR,overcast clouds
651,Wonthaggi,-38.6044,145.5913,44.82,86,4,7.4,AU,clear sky
652,Belmonte,-15.8631,-38.8828,71.62,87,77,6.87,BR,broken clouds
653,Jambi,-1.6,103.6167,73.44,96,69,2.93,ID,broken clouds
654,Novopokrovka,49.8425,36.5477,56.82,96,16,6.22,UA,few clouds
655,Yatou,37.15,122.3833,69.6,85,0,4.94,CN,clear sky
656,Sungairaya,0.7,108.9,78.01,87,85,6.89,ID,overcast clouds
657,Kondoa,-4.9,35.7833,54.46,85,1,3.29,TZ,clear sky
658,Port Moresby,-9.4431,147.1797,76.14,87,46,3.09,PG,scattered clouds
659,Saint-Donat-De-Montcalm,46.3187,-74.2219,73.83,89,39,12.15,CA,scattered clouds
660,Naze,28.3667,129.4833,81.52,87,35,13.67,JP,scattered clouds
661,San Quintin,30.4833,-115.95,71.82,76,100,17.94,MX,overcast clouds
662,Mirabad,30.4362,61.8383,93.56,13,11,11.27,AF,few clouds
663,Ubala,4.7478,-72.5369,79.75,76,83,4.68,CO,broken clouds
664,Khasan,42.4308,130.6434,67.32,98,99,2.66,RU,overcast clouds
665,Abu Dhabi,24.4667,54.3667,98.71,61,0,4.61,AE,clear sky
666,Dzhebariki-Khaya,62.2167,135.8,71.38,58,58,4.29,RU,broken clouds
667,Aksarayskiy,46.7924,48.0119,70.92,81,2,9.08,RU,clear sky
668,Namatanai,-3.6667,152.4333,79.72,79,76,5.7,PG,broken clouds
669,Ulladulla,-35.35,150.4667,54.27,80,56,7.43,AU,broken clouds
670,Maxixe,-23.8597,35.3472,66.29,86,0,4.79,MZ,clear sky
671,Bethlehem,-1.4558,-48.5044,87.84,70,40,8.05,BR,scattered clouds
672,Lhokseumawe,5.1801,97.1507,76.32,91,100,7.65,ID,light rain
673,Te Anau,-45.4167,167.7167,35.53,94,56,0.96,NZ,broken clouds
674,Gazanjyk,39.2446,55.5154,82.47,59,0,9.37,TM,clear sky
675,Blackwater,-23.5833,148.8833,52.79,94,33,8.01,AU,scattered clouds
676,Morgan City,29.6994,-91.2068,90.01,53,100,9.86,US,overcast clouds
677,Semey,50.4111,80.2275,68.94,61,70,7.36,KZ,broken clouds
678,Sao Felix Do Xingu,-6.6447,-51.995,85.5,37,15,2.68,BR,few clouds
679,Sambava,-14.2667,50.1667,68.23,86,54,11.86,MG,light rain
680,Havre-Saint-Pierre,50.2334,-63.5986,75.56,50,100,6.91,CA,overcast clouds
681,Mondlo,-27.983,30.7177,50.18,93,1,3.71,ZA,clear sky
682,Prieska,-29.6641,22.7474,56.84,37,0,2.24,ZA,clear sky
683,Barra Do Corda,-5.5,-45.25,84.02,34,23,1.45,BR,few clouds
684,Hosur,12.7167,77.8167,71.71,83,95,7.83,IN,overcast clouds
685,Rawson,-43.3002,-65.1023,45.91,53,100,18.19,AR,overcast clouds
686,Paamiut,61.994,-49.6678,45.43,89,8,7.09,GL,clear sky
687,Vigrestad,58.5667,5.7,56.97,84,99,28.52,NO,overcast clouds
688,Tottori,35.5,134.2333,75.29,92,73,5.59,JP,broken clouds
689,Gat,31.61,34.7642,79.48,100,4,1.83,IL,clear sky
690,Manakara,-22.1333,48.0167,63.86,85,44,4.18,MG,light rain
691,Gwanda,-20.9333,29.0,59.86,72,83,3.11,ZW,broken clouds
692,Yenagoa,4.9247,6.2642,74.62,89,85,4.0,NG,overcast clouds
693,Goderich,43.7501,-81.7165,80.92,57,0,9.22,CA,clear sky
694,Alekseyevsk,57.8406,108.3492,55.45,86,100,3.24,RU,overcast clouds
695,Coahuayana,18.7333,-103.6833,91.17,63,82,6.96,MX,broken clouds
696,Killybegs,54.6333,-8.45,57.22,73,100,5.73,IE,overcast clouds
697,Chifeng,42.2683,118.9636,67.75,77,0,4.09,CN,clear sky
698,Armizonskoye,55.9461,67.6736,57.47,97,89,7.27,RU,light rain
699,Tarnobrzeg,50.573,21.6794,71.96,66,8,4.32,PL,clear sky
700,Vila Franca Do Campo,37.7167,-25.4333,70.21,78,52,3.33,PT,broken clouds
701,Brae,60.3964,-1.353,50.7,85,16,10.56,GB,few clouds
702,Cotonou,6.3654,2.4183,76.28,79,13,12.59,BJ,few clouds
703,Verkhnyaya Inta,65.9811,60.3094,43.93,70,1,7.05,RU,clear sky
704,Hagi,34.4,131.4167,76.55,90,76,10.71,JP,broken clouds
705,Pierre,44.3683,-100.351,94.28,30,0,10.36,US,clear sky
706,San Francisco,37.7749,-122.4194,90.99,74,20,19.57,US,few clouds
707,Beyneu,45.3167,55.2,88.48,30,97,17.72,KZ,overcast clouds
708,Ossora,59.2353,163.0719,60.35,60,0,5.21,RU,clear sky
709,Auch,43.65,0.5833,80.89,69,0,5.68,FR,clear sky
710,Mujiayingzi,42.1167,118.7833,65.59,81,1,5.19,CN,clear sky
711,Ailigandi,9.2333,-78.0167,78.69,88,100,3.62,PA,overcast clouds
712,Nakamura,32.9833,132.9333,74.88,92,8,4.05,JP,clear sky
713,Drezdenko,52.8383,15.8308,70.45,92,94,1.63,PL,moderate rain
714,Waddan,29.1614,16.139,80.1,45,0,16.73,LY,clear sky
715,Kieta,-6.2167,155.6333,79.36,78,98,1.5,PG,overcast clouds
716,Dzilam Gonzalez,21.2833,-88.9333,88.68,59,39,12.71,MX,scattered clouds
717,Sao Joao Da Barra,-21.6403,-41.0511,75.29,83,8,9.93,BR,clear sky
718,Erenhot,43.6475,111.9767,74.3,38,100,20.74,CN,overcast clouds
719,Teknaf,20.8624,92.3058,80.76,88,100,5.08,BD,moderate rain
720,Laguna,38.421,-121.4238,100.31,27,0,6.91,US,clear sky
721,Thinadhoo,0.5333,72.9333,81.19,73,99,12.39,MV,overcast clouds
722,Ha Tinh,18.3333,105.9,75.13,91,82,3.6,VN,broken clouds
723,Santiago Del Estero,-27.7951,-64.2615,77.56,47,21,13.49,AR,few clouds
724,Maningrida,-12.0667,134.2667,55.53,86,68,8.95,AU,broken clouds
725,Lasem,-6.6922,111.4527,75.24,81,58,6.91,ID,broken clouds
726,Bandarban,22.1965,92.2262,76.8,98,100,2.35,BD,overcast clouds
727,Urucara,-2.5364,-57.76,85.57,65,74,1.92,BR,broken clouds
728,Raga,8.4596,25.678,68.97,96,100,2.42,SS,overcast clouds
